id,original_logprob_q,original_logprob_qr,original_uplift,lexical_logprob_q,lexical_logprob_qr,lexical_uplift,syntactic_logprob_q,syntactic_logprob_qr,syntactic_uplift,contextual_logprob_q,contextual_logprob_qr,contextual_uplift,mean_uplift
217,-2.015625,-2.9802322387695312e-06,2.0156220197677612,-5.28125,-0.3515625,4.9296875,-4.96875,-0.203125,4.765625,-0.90234375,-0.578125,0.32421875,3.0087883174419403
218,-10.0,-0.00014591217041015625,9.99985408782959,-9.5625,-0.0810546875,9.4814453125,-8.125,-0.00012111663818359375,8.124878883361816,-6.78125,-0.0003147125244140625,6.780935287475586,8.596778392791748
220,-6.34375,-0.000728607177734375,6.343021392822266,-5.875,-0.000789642333984375,5.874210357666016,-8.5,-0.00186920166015625,8.498130798339844,-7.59375,-0.005767822265625,7.587982177734375,7.075836181640625
222,-6.34375,-2.2649765014648438e-06,6.3437477350234985,-3.171875,-7.152557373046875e-07,3.1718742847442627,-7.28125,-0.396484375,6.884765625,-4.875,-0.5234375,4.3515625,5.18798753619194
226,-10.3125,-0.00016307830810546875,10.312336921691895,-12.3125,-5.650520324707031e-05,12.312443494796753,-10.9375,-0.0001659393310546875,10.937334060668945,-14.0,-0.00010442733764648438,13.999895572662354,11.890502512454987
228,-7.3125,-1.0728836059570312e-06,7.312498927116394,-4.375,-6.628036499023438e-05,4.37493371963501,-2.484375,-2.777576446533203e-05,2.4843472242355347,-7.8125,-2.265625,5.546875,4.929663717746735
231,-7.03125,-8.96453857421875e-05,7.031160354614258,-10.0,-0.0002841949462890625,9.999715805053711,-5.4375,-8.630752563476562e-05,5.437413692474365,-9.5,-0.0011138916015625,9.498886108398438,7.991793990135193
232,-2.65625,-1.5497207641601562e-05,2.6562345027923584,-3.703125,-0.00023365020751953125,3.7028913497924805,-4.8125,-0.000492095947265625,4.812007904052734,-1.546875,-0.0164794921875,1.5303955078125,3.1753823161125183
233,-12.125,-2.181529998779297e-05,12.124978184700012,-13.125,-0.0023040771484375,13.122695922851562,-11.75,-0.00019168853759765625,11.749808311462402,-12.25,-6.67572021484375e-05,12.249933242797852,12.311853915452957
234,-2.359375,0.0,2.359375,-1.6015625,0.0,1.6015625,-8.0625,0.0,8.0625,-2.546875,-2.384185791015625e-07,2.546874761581421,3.6425780653953552
236,-4.75,-2.9087066650390625e-05,4.74997091293335,-4.15625,-0.0001583099365234375,4.156091690063477,-4.90625,-2.2411346435546875e-05,4.9062275886535645,-4.65625,-1.6689300537109375e-05,4.656233310699463,4.617130875587463
239,-10.0625,-0.000667572021484375,10.061832427978516,-8.9375,-5.602836608886719e-06,8.937494397163391,-7.46875,-9.5367431640625e-06,7.468740463256836,-8.25,-0.00048828125,8.24951171875,8.679394751787186
241,-7.53125,-1.1920928955078125e-07,7.5312498807907104,-7.03125,-1.1920928955078125e-07,7.0312498807907104,-6.65625,-5.960464477539062e-07,6.656249403953552,-7.65625,-1.1920928955078125e-07,7.6562498807907104,7.218749761581421
242,-10.5,-0.00018024444580078125,10.4998197555542,-12.25,-2.0384788513183594e-05,12.249979615211487,-9.875,-2.396106719970703e-05,9.8749760389328,-12.4375,-0.0001506805419921875,12.437349319458008,11.265531182289124
243,-14.375,-1.7734375,12.6015625,-12.0625,-0.162109375,11.900390625,-10.75,-0.00066375732421875,10.749336242675781,-13.125,-0.006103515625,13.118896484375,12.092546463012695
244,-9.1875,-7.581710815429688e-05,9.187424182891846,-6.375,-9.775161743164062e-05,6.374902248382568,-6.5,-0.00087738037109375,6.499122619628906,-6.78125,-9.655952453613281e-06,6.781240344047546,7.210672348737717
246,-10.9375,-0.0002002716064453125,10.937299728393555,-11.625,-0.00022792816162109375,11.624772071838379,-11.4375,-0.0004520416259765625,11.437047958374023,-11.6875,-0.0003604888916015625,11.687139511108398,11.421564817428589
247,-1.53125,-4.76837158203125e-07,1.5312495231628418,-3.765625,-3.5762786865234375e-07,3.7656246423721313,-7.875,-2.0265579223632812e-06,7.874997973442078,-4.375,-0.1298828125,4.2451171875,4.354247331619263
248,-3.953125,-0.0003948211669921875,3.952730178833008,-6.96875,-0.0001430511474609375,6.968606948852539,-5.6875,-0.0003204345703125,5.6871795654296875,-5.3125,-0.026611328125,5.285888671875,5.473601341247559
250,-1.5859375,-0.0020294189453125,1.5839080810546875,-3.6875,-2.300739288330078e-05,3.6874769926071167,-8.75,-2.8371810913085938e-05,8.749971628189087,-5.34375,-9.775161743164062e-06,5.343740224838257,4.841274231672287
251,-14.625,-0.076171875,14.548828125,-16.25,-0.484375,15.765625,-12.8125,-0.044189453125,12.768310546875,-11.25,-0.1435546875,11.1064453125,13.54730224609375
253,-2.171875,-0.00518798828125,2.16668701171875,-0.92578125,-2.372264862060547e-05,0.9257575273513794,-1.203125,-2.0623207092285156e-05,1.2031043767929077,-3.25,-7.343292236328125e-05,3.2499265670776367,1.8863688707351685
255,-13.875,-0.0001506805419921875,13.874849319458008,-17.625,-0.000713348388671875,17.624286651611328,-7.40625,-0.00017642974853515625,7.406073570251465,-7.875,-0.000152587890625,7.874847412109375,11.695014238357544
256,-9.0,-0.000110626220703125,8.999889373779297,-9.6875,-0.00018405914306640625,9.687315940856934,-9.1875,-4.410743713378906e-05,9.187455892562866,-8.5625,-1.4901161193847656e-05,8.562485098838806,9.109286576509476
258,-10.3125,-0.0164794921875,10.2960205078125,-10.125,-0.0113525390625,10.1136474609375,-8.3125,-0.01025390625,8.30224609375,-12.25,-0.0033416748046875,12.246658325195312,10.239643096923828
259,-7.625,-0.003662109375,7.621337890625,-9.0625,-0.0007781982421875,9.061721801757812,-9.125,-0.00069427490234375,9.124305725097656,-10.1875,-0.0002422332763671875,10.187257766723633,8.998655796051025
260,-12.1875,0.0,12.1875,-8.75,0.0,8.75,-10.375,0.0,10.375,-4.53125,-3.814697265625e-06,4.531246185302734,8.960936546325684
261,-7.15625,-12.625,-5.46875,-6.28125,-0.000579833984375,6.280670166015625,-1.15625,-0.0029449462890625,1.1533050537109375,-8.3125,-1.5974044799804688e-05,8.3124840259552,2.5694273114204407
264,-11.5,-2.3365020751953125e-05,11.499976634979248,-13.75,-0.00013065338134765625,13.749869346618652,-17.25,-3.981590270996094e-05,17.24996018409729,-15.9375,-0.00060272216796875,15.936897277832031,14.609175860881805
266,-2.734375,-3.409385681152344e-05,2.7343409061431885,-3.59375,-0.00014495849609375,3.5936050415039062,-0.8359375,-0.0003833770751953125,0.8355541229248047,-2.75,-0.000598907470703125,2.749401092529297,2.478225290775299
267,-7.03125,-5.4836273193359375e-05,7.031195163726807,-7.96875,-1.71661376953125e-05,7.968732833862305,-1.578125,-3.59375,-2.015625,-6.6875,-0.000530242919921875,6.686969757080078,4.917818188667297
268,-5.46875,0.0,5.46875,-4.84375,-2.384185791015625e-07,4.843749761581421,-4.25,0.0,4.25,-7.09375,0.0,7.09375,5.414062440395355
269,-8.0625,-0.000438690185546875,8.062061309814453,-7.625,-0.000537872314453125,7.624462127685547,-4.90625,-0.000736236572265625,4.905513763427734,-5.78125,-0.0007781982421875,5.7804718017578125,6.593127250671387
270,-9.75,-0.00040435791015625,9.749595642089844,-6.59375,-0.0003185272216796875,6.59343147277832,-6.8125,-0.000545501708984375,6.811954498291016,-6.96875,-0.0010833740234375,6.9676666259765625,7.5306620597839355
272,-9.0,-0.00014495849609375,8.999855041503906,-9.5625,-6.341934204101562e-05,9.562436580657959,-7.0625,-4.1961669921875e-05,7.062458038330078,-5.78125,-4.6253204345703125e-05,5.781203746795654,7.851488351821899
273,-5.4375,-0.000274658203125,5.437225341796875,-7.15625,-0.00025177001953125,7.155998229980469,-10.0625,-0.0013580322265625,10.061141967773438,-8.0,-1.0546875,6.9453125,7.399919509887695
274,-24.0,-0.0001659393310546875,23.999834060668945,-0.6015625,-0.033447265625,0.568115234375,-9.8125,-0.000377655029296875,9.812122344970703,-1.0625,-0.049072265625,1.013427734375,8.848374843597412
276,-11.5625,-9.775161743164062e-06,11.562490224838257,-12.375,-2.3245811462402344e-05,12.374976754188538,-10.75,-1.3709068298339844e-05,10.749986290931702,-12.375,-1.0371208190917969e-05,12.374989628791809,11.765610724687576
278,-9.8125,-0.0123291015625,9.8001708984375,-9.9375,-0.0003643035888671875,9.937135696411133,-8.875,-0.00147247314453125,8.873527526855469,-8.0625,-0.003662109375,8.058837890625,9.167418003082275
280,-7.71875,-0.0015106201171875,7.7172393798828125,-2.15625,-3.21875,-1.0625,-3.84375,-0.0009765625,3.8427734375,-8.25,-0.0006561279296875,8.249343872070312,4.686714172363281
283,-7.71875,-0.0018310546875,7.7169189453125,-1.6640625,-0.6484375,1.015625,-9.75,-0.00052642822265625,9.749473571777344,-9.625,-0.00081634521484375,9.624183654785156,7.02655029296875
288,-12.3125,-0.0087890625,12.3037109375,-9.1875,-0.002349853515625,9.185150146484375,-9.125,-3.0994415283203125e-06,9.124996900558472,-12.6875,-0.0017242431640625,12.685775756835938,10.824908435344696
290,-0.83984375,-0.0247802734375,0.8150634765625,-0.94921875,-0.000156402587890625,0.9490623474121094,-1.5703125,-0.00189971923828125,1.5684127807617188,-7.625,-0.00084686279296875,7.624153137207031,2.73917293548584
293,-12.0,-0.002105712890625,11.997894287109375,-6.40625,-9.632110595703125e-05,6.406153678894043,-7.78125,-0.0012969970703125,7.7799530029296875,-12.5,-0.000125885009765625,12.499874114990234,9.670968770980835
294,-15.875,-1.5497207641601562e-06,15.874998450279236,-12.1875,-1.6689300537109375e-06,12.187498331069946,-12.8125,-9.5367431640625e-07,12.812499046325684,-10.375,-1.3113021850585938e-06,10.374998688697815,12.81249862909317
295,-3.609375,-1.3470649719238281e-05,3.6093615293502808,-4.4375,-5.0067901611328125e-06,4.437494993209839,-4.25,-1.3709068298339844e-05,4.249986290931702,-5.78125,-1.4781951904296875e-05,5.781235218048096,4.519519507884979
297,-11.25,-0.00041961669921875,11.249580383300781,-8.375,-0.0032806396484375,8.371719360351562,-10.8125,-0.00010013580322265625,10.812399864196777,-8.0625,-9.584426879882812e-05,8.062404155731201,9.62402594089508
299,-5.5625,-0.1796875,5.3828125,-5.46875,-3.28125,2.1875,-1.6796875,-0.00032806396484375,1.6793594360351562,-2.78125,-5.602836608886719e-06,2.781244397163391,3.007729083299637
300,-8.8125,-0.00014019012451171875,8.812359809875488,-8.3125,-4.9591064453125e-05,8.312450408935547,-6.0,-0.00013637542724609375,5.999863624572754,-8.875,-2.7894973754882812e-05,8.874972105026245,7.9999114871025085
301,-9.3125,-1.9550323486328125e-05,9.312480449676514,-8.4375,-0.53125,7.90625,-9.0,-0.0101318359375,8.9898681640625,-9.4375,-2.2530555725097656e-05,9.437477469444275,8.911519020795822
302,-4.0,-0.036376953125,3.963623046875,-9.375,-4.38690185546875e-05,9.374956130981445,-7.9375,-4.7206878662109375e-05,7.937452793121338,-8.375,-0.00060272216796875,8.374397277832031,7.412607312202454
306,-5.46875,-1.33514404296875e-05,5.46873664855957,-3.0,-0.0008697509765625,2.9991302490234375,-5.125,-3.552436828613281e-05,5.124964475631714,-6.6875,-0.0003299713134765625,6.687170028686523,5.070000350475311
307,-6.71875,-0.0003719329833984375,6.718378067016602,-6.34375,-0.00011110305786132812,6.343638896942139,-7.25,-8.821487426757812e-05,7.249911785125732,-13.75,-0.00020313262939453125,13.749796867370605,8.51543140411377
308,-10.375,-6.389617919921875e-05,10.3749361038208,-8.125,-0.004486083984375,8.120513916015625,-10.8125,-0.0086669921875,10.8038330078125,-11.0625,-0.004180908203125,11.058319091796875,10.08940052986145
312,-10.625,-0.0751953125,10.5498046875,-8.625,-0.08544921875,8.53955078125,-5.03125,-0.1474609375,4.8837890625,-4.21875,-0.048095703125,4.170654296875,7.03594970703125
313,-6.875,-0.00128936767578125,6.873710632324219,-1.25,-0.000110626220703125,1.2498893737792969,-11.875,-0.000614166259765625,11.874385833740234,-7.46875,-0.047119140625,7.421630859375,6.8549041748046875
316,-13.125,-0.000339508056640625,13.12466049194336,-13.5625,-0.00128173828125,13.56121826171875,-12.0,-0.0003910064697265625,11.999608993530273,-10.875,-0.00017070770263671875,10.874829292297363,12.390079259872437
318,-3.78125,-0.03955078125,3.74169921875,-4.8125,-0.02099609375,4.79150390625,-5.40625,-0.1279296875,5.2783203125,-3.140625,-0.027099609375,3.113525390625,4.23126220703125
319,-3.59375,-0.072265625,3.521484375,-1.796875,-0.017822265625,1.779052734375,-3.171875,-0.006134033203125,3.165740966796875,-3.234375,-0.361328125,2.873046875,2.8348312377929688
320,-9.6875,-4.38690185546875e-05,9.687456130981445,-7.46875,-0.00011301040649414062,7.468636989593506,-7.5,-5.817413330078125e-05,7.499941825866699,-7.8125,-7.2479248046875e-05,7.812427520751953,8.1171156167984
321,-4.21875,-0.00032806396484375,4.218421936035156,-4.09375,-4.076957702636719e-05,4.093709230422974,-3.8125,-1.0371208190917969e-05,3.812489628791809,-5.78125,-4.3392181396484375e-05,5.7812066078186035,4.476456850767136
324,-17.0,-0.236328125,16.763671875,-13.4375,-0.44140625,12.99609375,-9.1875,-9.5367431640625e-07,9.187499046325684,-9.0,-3.3855438232421875e-05,8.999966144561768,11.986807703971863
325,-7.15625,-3.266334533691406e-05,7.156217336654663,-6.0,-0.00011968612670898438,5.999880313873291,-5.90625,-0.002593994140625,5.903656005859375,-5.9375,-0.0004749298095703125,5.93702507019043,6.24919468164444
327,-12.5,-7.104873657226562e-05,12.499928951263428,-12.0625,-4.029273986816406e-05,12.062459707260132,-9.125,-0.00013446807861328125,9.124865531921387,-7.8125,-9.965896606445312e-05,7.8124003410339355,10.37491363286972
328,-4.59375,-0.000644683837890625,4.593105316162109,-5.5,-0.0003681182861328125,5.499631881713867,-8.0,-0.0017547607421875,7.9982452392578125,-13.75,-0.0004825592041015625,13.749517440795898,7.960124969482422
329,-11.1875,-6.961822509765625e-05,11.187430381774902,-11.375,-6.914138793945312e-05,11.37493085861206,-9.75,-0.0006103515625,9.7493896484375,-8.25,-0.0005950927734375,8.249404907226562,10.140288949012756
330,-8.125,-1.1920928955078125e-07,8.12499988079071,-6.28125,0.0,6.28125,-7.4375,-1.1920928955078125e-07,7.4374998807907104,-9.3125,-1.1920928955078125e-07,9.31249988079071,7.789062410593033
331,-2.015625,-6.794929504394531e-06,2.0156182050704956,-3.140625,-0.00013065338134765625,3.1404943466186523,-3.390625,-3.7670135498046875e-05,3.390587329864502,-3.8125,-0.000102996826171875,3.812397003173828,3.0897742211818695
333,-10.5625,-0.0054931640625,10.5570068359375,-9.9375,-0.00182342529296875,9.935676574707031,-8.8125,-0.2353515625,8.5771484375,-8.875,-0.034912109375,8.840087890625,9.477479934692383
334,-5.75,-0.0002593994140625,5.7497406005859375,-5.9375,-0.000301361083984375,5.937198638916016,-5.5625,-8.821487426757812e-05,5.562411785125732,-6.625,-0.000583648681640625,6.624416351318359,5.968441843986511
335,-5.0,-0.018310546875,4.981689453125,-7.40625,-0.0003566741943359375,7.405893325805664,-4.59375,-0.0002155303955078125,4.593534469604492,-1.5625,-0.0002899169921875,1.5622100830078125,4.635831832885742
337,-3.09375,-0.00011873245239257812,3.0936312675476074,-2.609375,-0.000339508056640625,2.6090354919433594,-2.625,-0.000125885009765625,2.6248741149902344,-5.59375,-0.00099945068359375,5.592750549316406,3.480072855949402
338,-8.125,-1.0859375,7.0390625,-6.34375,-0.2275390625,6.1162109375,-6.1875,-0.11328125,6.07421875,-15.125,-0.003448486328125,15.121551513671875,8.587760925292969
341,-6.5625,-4.673004150390625e-05,6.562453269958496,-9.375,-1.3113021850585938e-05,9.37498688697815,-6.8125,-0.63671875,6.17578125,-10.375,-5.1975250244140625e-05,10.374948024749756,8.1220423579216
344,-16.125,-0.000583648681640625,16.12441635131836,-16.5,-0.00018978118896484375,16.499810218811035,-15.3125,-3.147125244140625e-05,15.312468528747559,-16.375,-14.875,1.5,12.359173774719238
345,-8.0,-6.723403930664062e-05,7.999932765960693,-3.640625,-9.870529174804688e-05,3.640526294708252,-5.46875,-0.000186920166015625,5.468563079833984,-9.1875,-9.5367431640625e-05,9.18740463256836,6.574106693267822
351,-13.125,-5.841255187988281e-06,13.124994158744812,-10.9375,-1.2159347534179688e-05,10.937487840652466,-12.125,-1.4424324035644531e-05,12.124985575675964,-12.25,-0.006134033203125,12.243865966796875,12.10783338546753
356,-6.28125,-8.058547973632812e-05,6.281169414520264,-7.125,-2.6941299438476562e-05,7.1249730587005615,-2.859375,-3.0994415283203125e-06,2.8593719005584717,-5.78125,-5.459785461425781e-05,5.781195402145386,5.511677443981171
358,-6.375,-1.1920928955078125e-06,6.3749988079071045,-5.03125,0.0,5.03125,-2.34375,-0.080078125,2.263671875,-1.2421875,0.0,1.2421875,3.728027045726776
359,-7.9375,-0.07373046875,7.86376953125,-8.5,-0.07080078125,8.42919921875,-6.96875,-0.12109375,6.84765625,-7.84375,-0.033203125,7.810546875,7.73779296875
360,-10.25,-2.014636993408203e-05,10.249979853630066,-10.125,-0.0015716552734375,10.123428344726562,-9.875,-3.0517578125e-05,9.874969482421875,-10.9375,-0.0019683837890625,10.935531616210938,10.29597732424736
361,-4.96875,-1.823902130126953e-05,4.968731760978699,-13.1875,-4.482269287109375e-05,13.187455177307129,-7.40625,-5.4836273193359375e-06,7.406244516372681,-5.53125,-3.3855438232421875e-05,5.531216144561768,7.773411899805069
364,-12.875,-2.9802322387695312e-06,12.874997019767761,-11.375,-2.0742416381835938e-05,11.374979257583618,-11.625,-1.3232231140136719e-05,11.62498676776886,-12.6875,-2.6226043701171875e-05,12.687473773956299,12.140609204769135
365,-8.125,-2.546875,5.578125,-8.8125,-0.030029296875,8.782470703125,-9.4375,-0.40234375,9.03515625,-8.4375,-0.00061798095703125,8.436882019042969,7.958158493041992
368,-11.8125,-0.00011301040649414062,11.812386989593506,-8.3125,-0.00171661376953125,8.310783386230469,-9.1875,-0.00013065338134765625,9.187369346618652,-1.296875,-0.30078125,0.99609375,7.576658368110657
370,-16.875,-0.00018024444580078125,16.8748197555542,-8.5625,-4.744529724121094e-05,8.562452554702759,-7.75,-0.314453125,7.435546875,-8.75,-8.249282836914062e-05,8.74991750717163,10.405684173107147
373,-1.0078125,-2.384185791015625e-07,1.007812261581421,-5.28125,-2.384185791015625e-07,5.281249761581421,-0.65234375,-1.1920928955078125e-07,0.6523436307907104,-0.361328125,-5.960464477539062e-07,0.36132752895355225,1.8256832957267761
375,-13.6875,-0.001983642578125,13.685516357421875,-19.25,-6.008148193359375e-05,19.249939918518066,-17.375,-6.628036499023438e-05,17.37493371963501,-10.875,-0.00017070770263671875,10.874829292297363,15.296304821968079
377,-9.375,-4.863739013671875e-05,9.374951362609863,-8.5,-0.00049591064453125,8.499504089355469,-6.6875,-0.0001659393310546875,6.687334060668945,-7.3125,-0.00030517578125,7.31219482421875,7.968496084213257
379,-19.25,-24.75038719177246,-5.500387191772461,-13.25,-0.63671875,12.61328125,-8.125,-0.203125,7.921875,-4.59375,-3.5762786865234375e-07,4.593749642372131,4.907129675149918
383,-7.09375,-2.205371856689453e-05,7.093727946281433,-6.3125,-0.00011730194091796875,6.312382698059082,-12.5625,-0.0021209716796875,12.560379028320312,-8.5,-0.00238037109375,8.49761962890625,8.61602732539177
386,-12.4375,-0.0003070831298828125,12.437192916870117,-11.5,-0.00087738037109375,11.499122619628906,-17.125,-0.0001659393310546875,17.124834060668945,-15.0,-7.915496826171875e-05,14.999920845031738,14.015267610549927
387,-1.4765625,-0.0002536773681640625,1.476308822631836,-3.625,-0.010009765625,3.614990234375,-6.5,-4.076957702636719e-05,6.499959230422974,-0.59375,-0.062255859375,0.531494140625,3.0306881070137024
388,-6.1875,-1.6689300537109375e-06,6.187498331069946,-6.75,-3.361701965332031e-05,6.749966382980347,-6.25,-4.4345855712890625e-05,6.249955654144287,-5.3125,-0.0003986358642578125,5.312101364135742,6.124880433082581
389,-4.90625,-0.0014801025390625,4.9047698974609375,-4.21875,-0.0029449462890625,4.2158050537109375,-2.46875,-0.0791015625,2.3896484375,-8.375,-4.09375,4.28125,3.9478683471679688
391,-13.375,-6.9141387939453125e-06,13.374993085861206,-15.875,-1.4424324035644531e-05,15.874985575675964,-16.75,-1.1205673217773438e-05,16.749988794326782,-15.875,-3.0994415283203125e-06,15.874996900558472,15.468741089105606
392,-13.75,-3.2186508178710938e-06,13.749996781349182,-9.9375,-4.0531158447265625e-06,9.937495946884155,-9.9375,-5.960464477539062e-07,9.937499403953552,-13.875,-3.933906555175781e-06,13.874996066093445,11.874997049570084
393,-9.5625,-0.0009918212890625,9.561508178710938,-8.375,-6.75,1.625,-11.375,-8.125,3.25,-12.6875,-9.25,3.4375,4.468502044677734
394,-5.21875,-7.677078247070312e-05,5.218673229217529,-1.9453125,-9.918212890625e-05,1.9452133178710938,-3.09375,-4.291534423828125e-05,3.0937070846557617,-7.25,-0.0001659393310546875,7.249834060668945,4.3768569231033325
396,-7.0625,-2.1696090698242188e-05,7.062478303909302,-4.0625,-0.00022029876708984375,4.06227970123291,-9.0,-1.9431114196777344e-05,8.999980568885803,-6.25,-2.276897430419922e-05,6.249977231025696,6.593678951263428
397,-9.625,-0.064453125,9.560546875,-7.4375,-11.1875,-3.75,-7.5,-9.25,-1.75,-6.71875,-2.384185791015625e-06,6.718747615814209,2.6948236227035522
399,-1.9140625,-0.0029296875,1.9111328125,-3.5,-5.364418029785156e-05,3.499946355819702,-1.6328125,-0.000759124755859375,1.6320533752441406,-5.28125,-0.0004634857177734375,5.280786514282227,3.0809797644615173
402,-7.84375,-0.58203125,7.26171875,-8.125,-0.002349853515625,8.122650146484375,-7.96875,-0.000347137451171875,7.968402862548828,-9.0625,-0.00066375732421875,9.061836242675781,8.103652000427246
404,-12.0625,-0.0003108978271484375,12.062189102172852,-10.5625,-0.0002593994140625,10.562240600585938,-7.09375,-9.1552734375e-05,7.093658447265625,-11.3125,-0.0003757476806640625,11.312124252319336,10.257553100585938
406,-18.25,-0.10107421875,18.14892578125,-18.25,-0.0006561279296875,18.249343872070312,-18.75,-0.474609375,18.275390625,-15.5,-0.000579833984375,15.499420166015625,17.543270111083984
407,-6.65625,-1.4066696166992188e-05,6.656235933303833,-9.5625,-1.9431114196777344e-05,9.562480568885803,-5.875,-2.6226043701171875e-05,5.874973773956299,-6.8125,-2.372264862060547e-05,6.812476277351379,7.226541638374329
409,-9.875,-0.000362396240234375,9.874637603759766,-0.7890625,-0.00011348724365234375,0.7889490127563477,-11.0625,-0.00022029876708984375,11.06227970123291,-8.0,-0.0003681182861328125,7.999631881713867,7.431374549865723
410,-8.9375,-0.2431640625,8.6943359375,-5.625,-0.0020599365234375,5.6229400634765625,-6.0,-0.00015926361083984375,5.99984073638916,-10.0,-0.0026702880859375,9.997329711914062,7.578611612319946
411,-12.0,-0.000152587890625,11.999847412109375,-11.875,-0.0001316070556640625,11.874868392944336,-11.0,-2.7060508728027344e-05,10.999972939491272,-10.25,-7.581710815429688e-05,10.249924182891846,11.281153231859207
412,-6.59375,-0.0009918212890625,6.5927581787109375,-5.125,-0.000640869140625,5.124359130859375,-4.40625,-0.000919342041015625,4.405330657958984,-5.5625,-0.00109100341796875,5.561408996582031,5.420964241027832
413,-7.15625,-0.0004825592041015625,7.155767440795898,-1.109375,-3.504753112792969e-05,1.109339952468872,-0.466796875,-0.000274658203125,0.466522216796875,-6.84375,-0.000431060791015625,6.843318939208984,3.8937371373176575
414,-7.5625,-3.695487976074219e-05,7.562463045120239,-7.5625,-0.000335693359375,7.562164306640625,-6.59375,-5.2928924560546875e-05,6.5936970710754395,-8.375,-7.963180541992188e-05,8.37492036819458,7.523311197757721
415,-5.71875,-0.00069427490234375,5.718055725097656,-7.21875,-0.0029144287109375,7.2158355712890625,-6.5625,-0.0032958984375,6.5592041015625,-6.125,-0.0086669921875,6.1163330078125,6.40235710144043
419,-9.6875,-7.867813110351562e-05,9.687421321868896,-8.375,-0.00014781951904296875,8.374852180480957,-9.3125,-9.441375732421875e-05,9.312405586242676,-10.0625,-5.507469177246094e-05,10.062444925308228,9.35928100347519
421,-10.75,-5.4836273193359375e-06,10.74999451637268,-10.0625,-4.6253204345703125e-05,10.062453746795654,-10.875,-7.62939453125e-05,10.874923706054688,-11.125,-6.9141387939453125e-06,11.124993085861206,10.703091263771057
423,-4.28125,-0.000274658203125,4.280975341796875,-4.375,-8.392333984375e-05,4.374916076660156,-5.96875,-0.000244140625,5.968505859375,-5.59375,-6.151199340820312e-05,5.593688488006592,5.054521441459656
427,-13.0625,-1.0848045349121094e-05,13.06248915195465,-10.5,-6.9141387939453125e-06,10.499993085861206,-4.71875,-2.3245811462402344e-05,4.718726754188538,-12.4375,-0.028564453125,12.408935546875,10.172536134719849
429,-5.75,-0.0001544952392578125,5.749845504760742,-8.5625,-0.0002079010009765625,8.562292098999023,-9.3125,-0.00012111663818359375,9.312378883361816,-12.0,-0.00013256072998046875,11.99986743927002,8.9060959815979
430,-7.96875,-8.463859558105469e-06,7.968741536140442,-9.4375,-1.2874603271484375e-05,9.437487125396729,-12.0,-3.552436828613281e-05,11.999964475631714,-1.1796875,-5.412101745605469e-05,1.179633378982544,7.646456629037857
432,-9.875,-6.628036499023438e-05,9.87493371963501,-9.25,-0.0003414154052734375,9.249658584594727,-7.90625,-5.245208740234375e-05,7.906197547912598,-7.75,-0.0001773834228515625,7.749822616577148,8.69515311717987
433,-1.25,-0.0002593994140625,1.2497406005859375,-10.0,-8.249282836914062e-05,9.99991750717163,-5.75,-0.06884765625,5.68115234375,-1.875,-0.035400390625,1.839599609375,4.692602515220642
435,-3.890625,-9.894371032714844e-06,3.8906151056289673,-0.6953125,-0.00180816650390625,0.6935043334960938,-5.8125,-5.8650970458984375e-05,5.812441349029541,-9.25,-0.0162353515625,9.2337646484375,4.9075813591480255
436,-7.375,-0.4296875,6.9453125,-5.4375,-1.3125,4.125,-6.5625,-0.0002803802490234375,6.562219619750977,-11.5,-0.00022220611572265625,11.499777793884277,7.2830774784088135
437,-7.1875,-8.344650268554688e-07,7.187499165534973,-7.9375,-3.5762786865234375e-07,7.937499642372131,-9.125,-2.384185791015625e-07,9.124999761581421,-6.5625,-2.384185791015625e-07,6.562499761581421,7.703124582767487
438,-7.75,-0.0732421875,7.6767578125,-6.1875,-0.0026702880859375,6.1848297119140625,-7.125,-0.0108642578125,7.1141357421875,-6.75,-0.0184326171875,6.7315673828125,6.926822662353516
440,-6.1875,-0.00010585784912109375,6.187394142150879,-7.875,-0.000545501708984375,7.874454498291016,-6.8125,-1.728534698486328e-05,6.812482714653015,-7.125,-3.695487976074219e-05,7.124963045120239,6.999823600053787
443,-10.875,-2.2649765014648438e-06,10.874997735023499,-9.25,-2.5033950805664062e-06,9.24999749660492,-7.53125,-1.5497207641601562e-06,7.531248450279236,-8.4375,-8.344650268554688e-07,8.437499165534973,9.023435711860657
446,-7.40625,-0.01324462890625,7.39300537109375,-6.9375,-0.0057373046875,6.9317626953125,-6.53125,-0.0004711151123046875,6.530778884887695,-5.71875,-0.00101470947265625,5.717735290527344,6.643320560455322
447,-9.75,-0.0003814697265625,9.749618530273438,-12.375,-3.838539123535156e-05,12.374961614608765,-6.8125,-0.00011539459228515625,6.812384605407715,-7.75,-0.000728607177734375,7.749271392822266,9.171559035778046
448,-10.4375,-0.0002803802490234375,10.437219619750977,-10.3125,-5.888938903808594e-05,10.312441110610962,-7.3125,-0.000965118408203125,7.311534881591797,-4.15625,-4.863739013671875e-05,4.156201362609863,8.0543492436409
449,-15.125,-3.337860107421875e-06,15.124996662139893,-16.625,-2.0265579223632812e-06,16.624997973442078,-17.125,-4.76837158203125e-06,17.124995231628418,-12.0,-9.5367431640625e-07,11.999999046325684,15.218747228384018
