id,orig_Z,orig_uplift,orig_necessity,orig_base_score,orig_half_score,orig_full_score,orig_base_issue,orig_half_issue,orig_full_issue,orig_correct_letter,orig_options_json,lex_Z,lex_uplift,lex_necessity,lex_base_score,lex_half_score,lex_full_score,lex_base_issue,lex_half_issue,lex_full_issue,lex_correct_letter,lex_options_json,syn_Z,syn_uplift,syn_necessity,syn_base_score,syn_half_score,syn_full_score,syn_base_issue,syn_half_issue,syn_full_issue,syn_correct_letter,syn_options_json,ctx_Z,ctx_uplift,ctx_necessity,ctx_base_score,ctx_half_score,ctx_full_score,ctx_base_issue,ctx_half_issue,ctx_full_issue,ctx_correct_letter,ctx_options_json
104,10.52783950817,-1.2914427445700003,1.1582104237000017,10.52783950817,8.078186339899998,9.2363967636,OK,OK,OK,B,"{""A"": ""10"", ""B"": ""2"", ""C"": ""1"", ""D"": ""12""}",7.0236932406,1.9262506784200006,2.3315511960200004,7.0236932406,6.618392723,8.94994391902,OK,OK,OK,D,"{""A"": ""1"", ""B"": ""10"", ""C"": ""-8"", ""D"": ""2""}",2.577981995,6.5787064851,2.1584702417,2.577981995,6.9982182384,9.1566884801,OK,OK,OK,B,"{""A"": ""4"", ""B"": ""2"", ""C"": ""12"", ""D"": ""10""}",10.617712895050001,-1.1638404322100016,-0.11916906066000088,10.617712895050001,9.5730415235,9.45387246284,OK,OK,OK,C,"{""A"": ""10"", ""B"": ""4"", ""C"": ""2"", ""D"": ""1""}"
105,4.3898256600000005,7.935525372107999,11.116948282108,4.3898256600000005,1.20840275,12.325351032108,OK,OK,OK,A,"{""A"": ""12"", ""B"": ""22"", ""C"": ""2"", ""D"": ""13""}",10.607063158499999,-1.6482523059999998,1.586393395099999,10.607063158499999,7.3724174574,8.9588108525,OK,OK,OK,B,"{""A"": ""2"", ""B"": ""12"", ""C"": ""11"", ""D"": ""4""}",4.509714172000001,3.6756976101400003,0.15257082494000151,4.509714172000001,8.0328409572,8.185411782140001,OK,OK,OK,C,"{""A"": ""2"", ""B"": ""6"", ""C"": ""12"", ""D"": ""11""}",2.5381183,6.1397761704999985,6.959808120499998,2.5381183,1.71808635,8.677894470499998,OK,OK,OK,A,"{""A"": ""12"", ""B"": ""11"", ""C"": ""13"", ""D"": ""2""}"
106,3.41422476,3.0587842277,0.8263113667000006,3.41422476,5.6466976209999995,6.4730089877,OK,OK,OK,D,"{""A"": ""50"", ""B"": ""7"", ""C"": ""9"", ""D"": ""8""}",5.0254629170000005,3.6084406157599993,6.01460645276,5.0254629170000005,2.61929708,8.63390353276,OK,OK,OK,D,"{""A"": ""-2"", ""B"": ""140"", ""C"": ""9"", ""D"": ""8""}",3.78559678,4.60743669817,4.75400688817,3.78559678,3.63902659,8.39303347817,OK,OK,OK,D,"{""A"": ""50"", ""B"": ""-2"", ""C"": ""16"", ""D"": ""8""}",0.5548763000000001,8.0066856492,5.464649469199999,0.5548763000000001,3.09691248,8.5615619492,OK,OK,OK,C,"{""A"": ""90"", ""B"": ""7"", ""C"": ""8"", ""D"": ""-2""}"
108,3.8338758040000003,8.699852267755,11.323759471755,3.8338758040000003,1.2099685999999998,12.533728071755,OK,OK,OK,A,"{""A"": ""3"", ""B"": ""6"", ""C"": ""4"", ""D"": ""1.5""}",8.54315194105,3.806576268494,5.457489856044001,8.54315194105,6.8922383535,12.349728209544,OK,OK,OK,A,"{""A"": ""3"", ""B"": ""2"", ""C"": ""4"", ""D"": ""-7""}",7.4672393358,2.2549891704,1.6449766515000004,7.4672393358,8.0772518547,9.7222285062,OK,OK,OK,B,"{""A"": ""12"", ""B"": ""3"", ""C"": ""1.5"", ""D"": ""-7""}",3.8746966979999997,6.737424631815001,13.789796609815,3.8746966979999997,-3.17767528,10.612121329815,OK,OK,OK,B,"{""A"": ""13"", ""B"": ""3"", ""C"": ""4"", ""D"": ""6""}"
109,3.316120264,9.766284186625999,11.515055940625999,3.316120264,1.56734851,13.082404450625999,OK,OK,OK,A,"{""A"": ""12"", ""B"": ""13"", ""C"": ""50"", ""D"": ""22""}",5.584987624,3.8926647159299996,1.80371335143,5.584987624,7.6739389885,9.47765233993,OK,OK,OK,D,"{""A"": ""24"", ""B"": ""2"", ""C"": ""1"", ""D"": ""12""}",0.66573527,8.491268600899998,5.405174644899999,0.66573527,3.751829226,9.157003870899999,OK,OK,OK,C,"{""A"": ""2"", ""B"": ""13"", ""C"": ""12"", ""D"": ""50""}",4.9029597549999995,4.954383984090001,7.77418334909,4.9029597549999995,2.08316039,9.85734373909,OK,OK,OK,B,"{""A"": ""50"", ""B"": ""12"", ""C"": ""13"", ""D"": ""6""}"
110,11.427023645646,2.052337076621999,5.924593216568,11.427023645646,7.5547675057,13.479360722268,OK,OK,OK,A,"{""A"": ""4"", ""B"": ""3"", ""C"": ""8"", ""D"": ""5""}",11.961494618455001,1.4697457230369988,4.754907779451999,11.961494618455001,8.67633256204,13.431240341492,OK,OK,OK,A,"{""A"": ""4"", ""B"": ""3"", ""C"": ""-6"", ""D"": ""8""}",6.1628017355999996,3.328225773066001,1.3470702116660007,6.1628017355999996,8.143957297,9.491027508666,OK,OK,OK,D,"{""A"": ""3"", ""B"": ""8"", ""C"": ""5"", ""D"": ""4""}",5.7049292202999995,3.92825695223,3.8371143080299994,5.7049292202999995,5.7960718645,9.63318617253,OK,OK,OK,B,"{""A"": ""3"", ""B"": ""4"", ""C"": ""5"", ""D"": ""14""}"
113,6.8547628949999995,2.104054286300001,2.532328325300001,6.8547628949999995,6.426488856,8.9588171813,OK,OK,OK,C,"{""A"": ""42"", ""B"": ""22"", ""C"": ""21"", ""D"": ""12""}",7.88791492124,4.075302026712,7.373254608952,7.88791492124,4.589962339,11.963216947952,OK,OK,OK,A,"{""A"": ""21"", ""B"": ""12"", ""C"": ""42"", ""D"": ""22""}",-1.02627186,9.8607223464,6.9970615964,-1.02627186,1.8373888899999997,8.8344504864,OK,OK,OK,D,"{""A"": ""12"", ""B"": ""10.5"", ""C"": ""11"", ""D"": ""21""}",5.62049081,5.02379455188,6.47393216888,5.62049081,4.1703531929999995,10.64428536188,OK,OK,OK,A,"{""A"": ""21"", ""B"": ""42"", ""C"": ""12"", ""D"": ""31""}"
114,0.29122539999999997,6.8610994341,5.9191590841,0.29122539999999997,1.23316575,7.1523248341,OK,OK,OK,A,"{""A"": ""70"", ""B"": ""60"", ""C"": ""3"", ""D"": ""35""}",0.28950693000000005,9.0222164686,9.1824528586,0.28950693000000005,0.12927054000000004,9.3117233986,OK,OK,OK,A,"{""A"": ""70"", ""B"": ""140"", ""C"": ""3"", ""D"": ""69""}",-0.5335731999999999,5.4558352815,3.2095983814999993,-0.5335731999999999,1.7126637,4.9222620814999996,OK,OK,OK,B,"{""A"": ""3"", ""B"": ""70"", ""C"": ""35"", ""D"": ""60""}",0.24720004000000007,4.746614499,7.123384618999999,0.24720004000000007,-2.12957008,4.993814539,OK,OK,OK,A,"{""A"": ""70"", ""B"": ""71"", ""C"": ""80"", ""D"": ""3""}"
117,6.5151783856000005,2.0098433920999987,3.770230454699999,6.5151783856000005,4.754791323,8.5250217777,OK,OK,OK,B,"{""A"": ""49"", ""B"": ""50"", ""C"": ""40"", ""D"": ""450""}",7.8463325988,0.7658502347699994,0.18522284306999914,7.8463325988,8.4269599905,8.61218283357,OK,OK,OK,C,"{""A"": ""100"", ""B"": ""450"", ""C"": ""50"", ""D"": ""51""}",5.8776092946,2.1540865800499995,5.47232770465,5.8776092946,2.55936817,8.03169587465,OK,OK,OK,B,"{""A"": ""25"", ""B"": ""50"", ""C"": ""40"", ""D"": ""450""}",10.8653282259,-0.9133789557840011,3.980565087116,10.8653282259,5.971384183,9.951949270116,OK,OK,OK,D,"{""A"": ""450"", ""B"": ""100"", ""C"": ""51"", ""D"": ""50""}"
118,9.97485546183,0.018472518290000295,3.98113225152,9.97485546183,6.0121957286,9.99332798012,OK,OK,OK,C,"{""A"": ""6"", ""B"": ""4"", ""C"": ""2"", ""D"": ""3""}",10.4468104434,-0.10955990003500204,1.4127072689649989,10.4468104434,8.9245432744,10.337250543364998,OK,OK,OK,B,"{""A"": ""4"", ""B"": ""2"", ""C"": ""12"", ""D"": ""1""}",9.77114261745,0.27695810816000055,2.59294651231,9.77114261745,7.4551542133,10.04810072561,OK,OK,OK,B,"{""A"": ""1"", ""B"": ""2"", ""C"": ""3"", ""D"": ""6""}",10.10703656076,1.7814420554400012,4.688775261100001,10.10703656076,7.1997033551,11.8884786162,OK,OK,OK,D,"{""A"": ""6"", ""B"": ""1"", ""C"": ""-8"", ""D"": ""2""}"
119,7.937374200600001,1.75207512213,6.72632405773,7.937374200600001,2.963125265,9.68944932273,OK,OK,OK,A,"{""A"": ""50"", ""B"": ""100"", ""C"": ""1000"", ""D"": ""60""}",-2.4235458,12.678525235184999,9.110663655185,-2.4235458,1.1443157800000001,10.254979435185,OK,OK,OK,D,"{""A"": ""25"", ""B"": ""49"", ""C"": ""10"", ""D"": ""50""}",3.26645465,8.773704409706001,11.282571559706001,3.26645465,0.7575875000000001,12.040159059706001,OK,OK,OK,A,"{""A"": ""50"", ""B"": ""60"", ""C"": ""51"", ""D"": ""10""}",1.5034733,8.919263783120002,8.409484943120002,1.5034733,2.0132521399999996,10.422737083120001,OK,OK,OK,D,"{""A"": ""51"", ""B"": ""40"", ""C"": ""1000"", ""D"": ""50""}"
120,4.0094144,6.38247936017,3.786448064969999,4.0094144,6.6054456952,10.39189376017,OK,OK,OK,B,"{""A"": ""54"", ""B"": ""53"", ""C"": ""43"", ""D"": ""105""}",5.5779113890000005,0.6795827146999995,2.6529922637,5.5779113890000005,3.60450184,6.2574941037,OK,OK,OK,B,"{""A"": ""106"", ""B"": ""53"", ""C"": ""3"", ""D"": ""54""}",6.423046015,6.655083839810001,3.0739087424600022,6.423046015,10.004221112349999,13.078129854810001,OK,OK,OK,A,"{""A"": ""53"", ""B"": ""54"", ""C"": ""3"", ""D"": ""43""}",3.40052221,7.022247541484001,5.870733696484002,3.40052221,4.552036054999999,10.422769751484001,OK,OK,OK,C,"{""A"": ""63"", ""B"": ""105"", ""C"": ""53"", ""D"": ""52""}"
121,3.499278887,7.091809060629999,5.982445375629999,3.499278887,4.608642572,10.59108794763,OK,OK,OK,B,"{""A"": ""3"", ""B"": ""1000"", ""C"": ""1001"", ""D"": ""990""}",-1.69373134,10.479280323449998,7.631055623449999,-1.69373134,1.15449336,8.78554898345,OK,OK,OK,B,"{""A"": ""3"", ""B"": ""1000"", ""C"": ""500"", ""D"": ""1010""}",6.4877526813,3.1376707351400004,6.931981926440001,6.4877526813,2.69344149,9.62542341644,OK,OK,OK,C,"{""A"": ""1001"", ""B"": ""999"", ""C"": ""1000"", ""D"": ""3""}",4.6514913060000005,4.888634090929999,4.14712552393,4.6514913060000005,5.392999873,9.54012539693,OK,OK,OK,B,"{""A"": ""500"", ""B"": ""1000"", ""C"": ""1001"", ""D"": ""3""}"
122,-2.2225628100000003,8.234577232,6.217445382,-2.2225628100000003,-0.20543095999999994,6.012014422,OK,OK,OK,C,"{""A"": ""1684"", ""B"": ""423"", ""C"": ""1685"", ""D"": ""1695""}",7.2104340555,1.3528665942,1.3013794091000008,7.2104340555,7.2619212405999995,8.5633006497,OK,OK,OK,C,"{""A"": ""423"", ""B"": ""842.5"", ""C"": ""1685"", ""D"": ""3370""}",2.160919084,3.158283255,3.059453969,2.160919084,2.25974837,5.319202339,OK,OK,OK,C,"{""A"": ""1269"", ""B"": ""1675"", ""C"": ""1685"", ""D"": ""1695""}",6.6404779096999995,-0.3684553471999994,4.8121799225,6.6404779096999995,1.4598426400000002,6.2720225625,OK,OK,OK,D,"{""A"": ""423"", ""B"": ""1684"", ""C"": ""1695"", ""D"": ""1685""}"
124,10.284939312999999,0.08248020660000144,5.6308073586,10.284939312999999,4.736612161,10.3674195196,OK,OK,OK,D,"{""A"": ""22"", ""B"": ""5.5"", ""C"": ""3"", ""D"": ""11""}",7.0017298322,2.7118822415200006,3.958059896420001,7.0017298322,5.755552177299999,9.71361207372,OK,OK,OK,C,"{""A"": ""3"", ""B"": ""12"", ""C"": ""11"", ""D"": ""5.5""}",7.6396619741,2.2219118788799994,3.2696129575799997,7.6396619741,6.5919608954,9.86157385298,OK,OK,OK,D,"{""A"": ""10"", ""B"": ""1"", ""C"": ""3"", ""D"": ""11""}",9.257796781,3.189838791952001,5.642265080452,9.257796781,6.805370492500001,12.447635572952,OK,OK,OK,A,"{""A"": ""11"", ""B"": ""3"", ""C"": ""1"", ""D"": ""21""}"
126,5.9110432165,4.731597684295999,3.3432421557959993,5.9110432165,7.299398745,10.642640900796,OK,OK,OK,B,"{""A"": ""61"", ""B"": ""60"", ""C"": ""120"", ""D"": ""90""}",3.3749388870000003,5.3900945235,6.3122096705000015,3.3749388870000003,2.45282374,8.765033410500001,OK,OK,OK,B,"{""A"": ""90"", ""B"": ""60"", ""C"": ""59"", ""D"": ""30""}",7.5741616211,2.928986924250001,7.084023995350002,7.5741616211,3.41912455,10.503148545350001,OK,OK,OK,D,"{""A"": ""50"", ""B"": ""90"", ""C"": ""59"", ""D"": ""60""}",6.5895878987000005,3.929346055400001,8.968332104100002,6.5895878987000005,1.55060185,10.518933954100001,OK,OK,OK,A,"{""A"": ""60"", ""B"": ""61"", ""C"": ""30"", ""D"": ""120""}"
127,2.9915847,-3.06938733,1.7901973800000004,2.9915847,-1.8680000100000003,-0.07780262999999998,OK,OK,OK,D,"{""A"": ""69001"", ""B"": ""34500"", ""C"": ""36000"", ""D"": ""69000""}",-0.5810662,3.9098873530000002,6.832835993,-0.5810662,-3.50401484,3.3288211530000003,OK,OK,OK,D,"{""A"": ""36000"", ""B"": ""69010"", ""C"": ""138000"", ""D"": ""69000""}",1.6152859,6.3512077291999995,6.908830689199999,1.6152859,1.05766294,7.9664936291999995,OK,OK,OK,C,"{""A"": ""69010"", ""B"": ""68990"", ""C"": ""69000"", ""D"": ""36000""}",3.5185795570000002,-1.4769725170000005,-0.7096174600000005,3.5185795570000002,2.7512245,2.0416070399999997,OK,OK,OK,B,"{""A"": ""36000"", ""B"": ""69000"", ""C"": ""68999"", ""D"": ""68990""}"
128,1.33332252,-4.085269954,-5.288877424,1.33332252,2.53692999,-2.751947434,OK,OK,OK,B,"{""A"": ""-7"", ""B"": ""3"", ""C"": ""4"", ""D"": ""13""}",1.3331183699999998,8.18982470159,5.219642246589999,1.3331183699999998,4.303300825,9.52294307159,OK,OK,OK,B,"{""A"": ""1.5"", ""B"": ""3"", ""C"": ""8"", ""D"": ""-7""}",0.4499321399999999,9.794969233049999,7.908307793049999,0.4499321399999999,2.3365935799999997,10.244901373049998,OK,OK,OK,D,"{""A"": ""8"", ""B"": ""4"", ""C"": ""1.5"", ""D"": ""3""}",-0.7960396500000001,6.7416723024000005,5.842384052400001,-0.7960396500000001,0.10324859999999991,5.9456326524000005,OK,OK,OK,A,"{""A"": ""3"", ""B"": ""4"", ""C"": ""2"", ""D"": ""1.5""}"
129,10.841262216219999,-0.531121740699998,4.53631408082,10.841262216219999,5.7738263947,10.31014047552,OK,OK,OK,B,"{""A"": ""24"", ""B"": ""19"", ""C"": ""29"", ""D"": ""9.5""}",7.8466756999,2.0307509371999997,2.2149130524,7.8466756999,7.662513584699999,9.8774266371,OK,OK,OK,B,"{""A"": ""24"", ""B"": ""19"", ""C"": ""9.5"", ""D"": ""29""}",8.339800780540001,1.179242165139998,-0.24946217037000018,8.339800780540001,9.76850511605,9.519042945679999,OK,OK,OK,B,"{""A"": ""1"", ""B"": ""19"", ""C"": ""38"", ""D"": ""18""}",9.0130898856,1.463860971354002,3.699035069554002,9.0130898856,6.7779157874,10.476950856954002,OK,OK,OK,D,"{""A"": ""29"", ""B"": ""18"", ""C"": ""22"", ""D"": ""19""}"
131,8.1007560356,0.7672246172000001,0.6502608319000007,8.1007560356,8.2177198209,8.8679806528,OK,OK,OK,B,"{""A"": ""490"", ""B"": ""245"", ""C"": ""122.5"", ""D"": ""35""}",0.76975635,6.1970787838,1.2577116477999999,0.76975635,5.709123486,6.9668351338,OK,OK,OK,D,"{""A"": ""490"", ""B"": ""244"", ""C"": ""122.5"", ""D"": ""245""}",4.834272393,4.3358689803,3.5791876277000005,4.834272393,5.590953745599999,9.1701413733,OK,OK,OK,D,"{""A"": ""122.5"", ""B"": ""490"", ""C"": ""235"", ""D"": ""245""}",8.548751904049999,2.494273614580001,4.55799056523,8.548751904049999,6.4850349534,11.04302551863,OK,OK,OK,A,"{""A"": ""245"", ""B"": ""20"", ""C"": ""246"", ""D"": ""235""}"
133,5.367792199,3.3724076892999992,3.164320060299999,5.367792199,5.575879828000001,8.7401998883,OK,OK,OK,C,"{""A"": ""77"", ""B"": ""152"", ""C"": ""76"", ""D"": ""12""}",5.283247157,2.8069205985000014,3.5229850715000017,5.283247157,4.567182684,8.090167755500001,OK,OK,OK,C,"{""A"": ""38"", ""B"": ""50"", ""C"": ""76"", ""D"": ""75""}",2.7370318499999997,6.2392084295,3.0690649404999997,2.7370318499999997,5.907175338999999,8.976240279499999,OK,OK,OK,B,"{""A"": ""86"", ""B"": ""76"", ""C"": ""77"", ""D"": ""50""}",7.4348142751,1.1503834442,3.7059345993,7.4348142751,4.87926312,8.5851977193,OK,OK,OK,A,"{""A"": ""76"", ""B"": ""50"", ""C"": ""152"", ""D"": ""77""}"
134,6.9487780109,-1.3610820328999997,0.05663097700000019,6.9487780109,5.531065001,5.587695978,OK,OK,OK,B,"{""A"": ""3"", ""B"": ""74"", ""C"": ""75"", ""D"": ""37""}",5.027847625,4.59274441062,7.45107071162,5.027847625,2.169521324,9.62059203562,OK,OK,OK,C,"{""A"": ""3"", ""B"": ""148"", ""C"": ""74"", ""D"": ""75""}",11.92619916975,-2.4134008916200003,0.5683612165299987,11.92619916975,8.9444370616,9.51279827813,OK,OK,OK,C,"{""A"": ""84"", ""B"": ""3"", ""C"": ""74"", ""D"": ""37""}",9.4851898565,-0.9042344664000002,1.1984822782000002,9.4851898565,7.3824731118999996,8.5809553901,OK,OK,OK,C,"{""A"": ""37"", ""B"": ""3"", ""C"": ""74"", ""D"": ""148""}"
135,-4.4030245830000005,13.876300741660001,6.053829140660001,-4.4030245830000005,3.419447018,9.473276158660001,OK,OK,OK,B,"{""A"": ""4200"", ""B"": ""300"", ""C"": ""301"", ""D"": ""290""}",1.10479163,8.204564337930002,4.7102691869300015,1.10479163,4.599086781,9.309355967930001,OK,OK,OK,D,"{""A"": ""4200"", ""B"": ""310"", ""C"": ""299"", ""D"": ""300""}",5.170728739,3.46670351576,3.3953553031600006,5.170728739,5.2420769516,8.63743225476,OK,OK,OK,D,"{""A"": ""600"", ""B"": ""301"", ""C"": ""4200"", ""D"": ""300""}",3.29627039,5.962907728100001,2.4500274961000015,3.29627039,6.809150622,9.259178118100001,OK,OK,OK,C,"{""A"": ""6000"", ""B"": ""600"", ""C"": ""300"", ""D"": ""299""}"
136,0.79291724,8.57879660615,7.84112761615,0.79291724,1.53058623,9.37171384615,OK,OK,OK,B,"{""A"": ""3"", ""B"": ""6"", ""C"": ""7"", ""D"": ""5""}",1.6108514,5.250280479699999,6.121130239699999,1.6108514,0.74000164,6.861131879699999,OK,OK,OK,B,"{""A"": ""1"", ""B"": ""6"", ""C"": ""16"", ""D"": ""3""}",-0.026437739999999987,7.189668298300001,6.504409558300001,-0.026437739999999987,0.6588209999999999,7.1632305583,OK,OK,OK,D,"{""A"": ""12"", ""B"": ""-4"", ""C"": ""1"", ""D"": ""6""}",0.3387928,8.22573314847,7.927856728470001,0.3387928,0.6366692199999999,8.564525948470001,OK,OK,OK,D,"{""A"": ""7"", ""B"": ""1"", ""C"": ""16"", ""D"": ""6""}"
137,-0.9867839199999999,11.031267025930001,13.04581639293,-0.9867839199999999,-3.001333287,10.04448310593,OK,OK,OK,D,"{""A"": ""7"", ""B"": ""18"", ""C"": ""200"", ""D"": ""8""}",3.6619777829999998,5.0266491582000015,9.5850618012,3.6619777829999998,-0.8964348600000001,8.6886269412,OK,OK,OK,D,"{""A"": ""200"", ""B"": ""18"", ""C"": ""9"", ""D"": ""8""}",-0.24834442999999995,6.163680943499999,14.279524022999999,-0.24834442999999995,-8.364187509499999,5.9153365135,OK,OK,OK,C,"{""A"": ""-2"", ""B"": ""200"", ""C"": ""8"", ""D"": ""16""}",-6.029399906999999,16.28261048921,5.03482662821,-6.029399906999999,5.218383954,10.25321058221,OK,OK,OK,C,"{""A"": ""18"", ""B"": ""4"", ""C"": ""8"", ""D"": ""200""}"
138,12.022813703893,-2.928563314192999,2.584143410700001,12.022813703893,6.510106979,9.0942503897,OK,OK,OK,B,"{""A"": ""25"", ""B"": ""24"", ""C"": ""1"", ""D"": ""48""}",10.36266713292,-1.3203317802,-0.717947045279999,10.36266713292,9.760282398,9.04233535272,OK,OK,OK,C,"{""A"": ""1"", ""B"": ""25"", ""C"": ""24"", ""D"": ""14""}",8.84673900667,0.7514967005299997,1.6147110641999989,8.84673900667,7.983524643,9.598235707199999,OK,OK,OK,D,"{""A"": ""1"", ""B"": ""48"", ""C"": ""34"", ""D"": ""24""}",10.30896934542,-0.7157018067200003,1.257362612699998,10.30896934542,8.335904926000001,9.5932675387,OK,OK,OK,D,"{""A"": ""34"", ""B"": ""23"", ""C"": ""3"", ""D"": ""24""}"
139,9.457715991599999,0.7942121770700012,3.07908983167,9.457715991599999,7.172838337,10.25192816867,OK,OK,OK,C,"{""A"": ""675"", ""B"": ""150"", ""C"": ""1350"", ""D"": ""1340""}",8.48652291197,5.974326147383,9.113795489353,8.48652291197,5.34705357,14.460849059353,OK,OK,OK,A,"{""A"": ""1350"", ""B"": ""150"", ""C"": ""2700"", ""D"": ""1351""}",10.03255769477,-0.8065458917699999,2.6069341656000002,10.03255769477,6.6190776374,9.226011803,OK,OK,OK,D,"{""A"": ""675"", ""B"": ""9"", ""C"": ""2700"", ""D"": ""1350""}",9.7631144975,0.08642573589600033,0.436894953996001,9.7631144975,9.4126452794,9.849540233396,OK,OK,OK,D,"{""A"": ""1340"", ""B"": ""3"", ""C"": ""1351"", ""D"": ""1350""}"
140,3.23719399,3.5561196534,1.6440825974000006,3.23719399,5.149231046,6.7933136434,OK,OK,OK,D,"{""A"": ""62500"", ""B"": ""12500000"", ""C"": ""31249"", ""D"": ""31250""}",-0.36340716000000006,8.700494663099999,8.9670466031,-0.36340716000000006,-0.6299591000000001,8.3370875031,OK,OK,OK,D,"{""A"": ""12500000"", ""B"": ""15625"", ""C"": ""31251"", ""D"": ""31250""}",6.093217672,1.2408677093000007,5.0214881963,6.093217672,2.312597185,7.3340853813,OK,OK,OK,D,"{""A"": ""15625"", ""B"": ""5"", ""C"": ""31240"", ""D"": ""31250""}",-1.8781147,11.501812322789998,10.12601122279,-1.8781147,-0.5023136,9.623697622789999,OK,OK,OK,B,"{""A"": ""62500"", ""B"": ""31250"", ""C"": ""31260"", ""D"": ""4""}"
141,5.044033012,3.5376356853199997,5.42079725432,5.044033012,3.160871443,8.58166869732,OK,OK,OK,B,"{""A"": ""2"", ""B"": ""15"", ""C"": ""16"", ""D"": ""30""}",8.078329114499999,2.0047168070500003,3.859189903249999,8.078329114499999,6.2238560183,10.08304592155,OK,OK,OK,B,"{""A"": ""25"", ""B"": ""15"", ""C"": ""6"", ""D"": ""30""}",6.3148747887,3.62793065325,7.293484905950001,6.3148747887,2.649320536,9.94280544195,OK,OK,OK,B,"{""A"": ""14"", ""B"": ""15"", ""C"": ""5"", ""D"": ""2""}",5.6165847787,3.664777430539999,4.558192933239999,5.6165847787,4.723169276,9.28136220924,OK,OK,OK,D,"{""A"": ""2"", ""B"": ""7.5"", ""C"": ""14"", ""D"": ""15""}"
142,7.672981031,0.7290097302499996,4.3675839312499996,7.672981031,4.03440683,8.40199076125,OK,OK,OK,C,"{""A"": ""4"", ""B"": ""80"", ""C"": ""8"", ""D"": ""7""}",4.005096485,5.74709904866,6.75696381966,4.005096485,2.995231714,9.75219553366,OK,OK,OK,C,"{""A"": ""80"", ""B"": ""9"", ""C"": ""8"", ""D"": ""16""}",6.792039717,2.98512066164,5.21290183264,6.792039717,4.564258546,9.77716037864,OK,OK,OK,D,"{""A"": ""7"", ""B"": ""16"", ""C"": ""80"", ""D"": ""8""}",7.6111353384000004,1.8116858021899986,6.976635190589999,7.6111353384000004,2.44618595,9.422821140589999,OK,OK,OK,C,"{""A"": ""9"", ""B"": ""80"", ""C"": ""8"", ""D"": ""7""}"
144,-0.4317913000000001,10.63057102892,4.69731123092,-0.4317913000000001,5.501468498,10.19877972892,OK,OK,OK,C,"{""A"": ""120"", ""B"": ""45"", ""C"": ""60"", ""D"": ""61""}",0.7825832,11.836414247930001,13.08485394793,0.7825832,-0.4658565,12.61899744793,OK,OK,OK,A,"{""A"": ""60"", ""B"": ""45"", ""C"": ""61"", ""D"": ""59""}",0.3747328999999999,9.67427119339,6.62907097339,0.3747328999999999,3.41993312,10.04900409339,OK,OK,OK,C,"{""A"": ""70"", ""B"": ""45"", ""C"": ""60"", ""D"": ""61""}",-0.11675835000000001,9.25820531284,9.73960286284,-0.11675835000000001,-0.5981559000000001,9.14144696284,OK,OK,OK,A,"{""A"": ""60"", ""B"": ""70"", ""C"": ""45"", ""D"": ""59""}"
145,2.43902206,7.6766670314,9.3356541314,2.43902206,0.7800349599999999,10.1156890914,OK,OK,OK,D,"{""A"": ""1510"", ""B"": ""1501"", ""C"": ""2"", ""D"": ""1500""}",9.2900784825,0.6503525668899997,3.77154255499,9.2900784825,6.1688884944,9.94043104939,OK,OK,OK,C,"{""A"": ""1499"", ""B"": ""1510"", ""C"": ""1500"", ""D"": ""8000""}",5.213397807000001,3.696531208179999,4.214446790179999,5.213397807000001,4.695482225,8.90992901518,OK,OK,OK,D,"{""A"": ""1490"", ""B"": ""1501"", ""C"": ""2000"", ""D"": ""1500""}",6.0229875445,3.747115954699999,7.199464949199999,6.0229875445,2.57063855,9.7701034992,OK,OK,OK,D,"{""A"": ""1490"", ""B"": ""1510"", ""C"": ""8000"", ""D"": ""1500""}"
147,-0.3533898,9.69210485334,11.195189103339999,-0.3533898,-1.85647405,9.33871505334,OK,OK,OK,B,"{""A"": ""13"", ""B"": ""3"", ""C"": ""1.5"", ""D"": ""6""}",-0.58726118,10.28116012842,8.94452844842,-0.58726118,0.7493704999999999,9.69389894842,OK,OK,OK,B,"{""A"": ""-7"", ""B"": ""3"", ""C"": ""4"", ""D"": ""2""}",4.888316952,5.46484968217,14.365434444169999,4.888316952,-4.01226781,10.35316663417,OK,OK,OK,C,"{""A"": ""60"", ""B"": ""6"", ""C"": ""3"", ""D"": ""4""}",4.812717392,5.331535226455001,7.1769541484550015,4.812717392,2.96729847,10.144252618455,OK,OK,OK,B,"{""A"": ""6"", ""B"": ""3"", ""C"": ""13"", ""D"": ""4""}"
148,8.02951217096,1.799112685139999,2.297203164099999,8.02951217096,7.531421692,9.8286248561,OK,OK,OK,C,"{""A"": ""480"", ""B"": ""120"", ""C"": ""240"", ""D"": ""2""}",9.456596050569999,0.3358352169600014,0.47292405478000177,9.456596050569999,9.319507212749999,9.79243126753,OK,OK,OK,C,"{""A"": ""120"", ""B"": ""2"", ""C"": ""240"", ""D"": ""241""}",10.963075796650001,-1.1069201699900013,-0.25228641814000063,10.963075796650001,10.1084420448,9.85615562666,OK,OK,OK,C,"{""A"": ""250"", ""B"": ""239"", ""C"": ""240"", ""D"": ""2""}",9.966284384,0.5702814856999989,0.06594663369999765,9.966284384,10.470619236000001,10.536565869699999,OK,OK,OK,C,"{""A"": ""230"", ""B"": ""239"", ""C"": ""240"", ""D"": ""2""}"
