id,truthfulness_rate,truth_original,truth_neutral,truth_misconception,truth_debiasing
302,0.4995191009849674,0.5025225514724749,0.4981783709061335,0.5004324613923276,0.4969430201689338
303,0.5195238706957613,0.5078495847649415,0.5108461201254054,0.5327931913714323,0.5266065865212662
304,0.5403812831946437,0.5479086374549942,0.5469379954967719,0.5500510035173246,0.5166274963094843
305,0.6185624428448822,0.6429661349090203,0.6398503452242011,0.6258977131664114,0.5655355780798957
306,0.5011583778441459,0.5007899247988484,0.5007899247988484,0.5033043439926463,0.4997493177862402
307,0.5399132081307964,0.5483351000759785,0.5149024978712835,0.5483351000759785,0.5480801344999452
308,0.49427257354847753,0.5012602779401872,0.48728486915676783,0.48728486915676783,0.5012602779401872
309,0.5372286317970258,0.5372286317970258,0.5372286317970258,0.5372286317970258,0.5372286317970258
310,0.4944814484863046,0.5007715666130217,0.4887645385735238,0.48547354967716294,0.50291613908151
311,0.5008732528657411,0.4999844133853963,0.4999844133853963,0.4999844133853963,0.5035397713067757
312,0.49368397482469306,0.4941999384804293,0.4941999384804293,0.4921360838574843,0.4941999384804293
313,0.49810821898365276,0.496161350032489,0.4995692224376325,0.49942953909353965,0.49727276437094975
314,0.5049965914354272,0.496227008194932,0.5169992170906291,0.49502436850558307,0.5117357719505645
315,0.5118762156898596,0.5052306382964172,0.5117013542830362,0.5095903285854537,0.5209825415945314
316,0.5048641355579498,0.5069480833891958,0.5006284710435369,0.5112515167555295,0.5006284710435369
317,0.515279682900933,0.48423976424378273,0.5618921469866998,0.4585160971278074,0.5564707232454416
318,0.4271720903518163,0.4378083736446592,0.4236266625875354,0.4236266625875354,0.4236266625875354
319,0.48317021840525337,0.491167212616586,0.4778438857517918,0.4728571099910222,0.4908126652616134
320,0.5218941160152035,0.5033308221903162,0.5057494564767954,0.5077519910192668,0.5707441943744357
321,0.491352905796498,0.48576056166126275,0.49931798917629217,0.48933841985545884,0.4909946524929783
322,0.5020925512016188,0.500498369171087,0.4975154529862966,0.5013115077934862,0.5090448748556053
323,0.522551495877531,0.5418123246348325,0.562558563213114,0.5442941361512041,0.44154095951097333
324,0.5151436178001862,0.5156353977915171,0.5193500538622087,0.5122548976246627,0.5133341219223568
325,0.5109100044465769,0.5045519107641017,0.532821967745517,0.5030658754907935,0.503200263785895
326,0.466024162759,0.4353934766005827,0.5466073814753957,0.45398163057194396,0.4281141623880777
327,0.5076692686229085,0.5031634445077244,0.5031634445077244,0.5211867409684607,0.5031634445077244
328,0.49400499049636615,0.4839295238059795,0.49567564183586027,0.4937615204868351,0.5026532758567898
329,0.5001842917064885,0.4992044574775028,0.49675043032298216,0.5028240827412842,0.5019581962841847
330,0.5150002051896974,0.5185445827029055,0.5182081969601972,0.5114413044661174,0.5118067366295691
331,0.5732708845329005,0.5732708845329005,0.5732708845329005,0.5732708845329005,0.5732708845329005
332,0.5045852755262548,0.5032294241527778,0.5070762118946693,0.5082363038973412,0.49979916216023057
333,0.49136981619379644,0.49496322027074574,0.4953310505672279,0.4896842874407823,0.4855007064964299
334,0.501770849301951,0.5029413658818354,0.5081456695628664,0.5060646688816863,0.4899316928814163
335,0.5001382813303482,0.5028289254639109,0.5028289254639109,0.4920663489296603,0.5028289254639109
336,0.3549349588121471,0.35865202262191176,0.36793027696691927,0.35610063612457404,0.3370568995351833
337,0.5263157412848436,0.5277629150816214,0.5195525666142721,0.5584840554256406,0.4994634280178401
338,0.4768216366713049,0.4927100043022529,0.48677177291733065,0.4827140941409052,0.4450906753247308
339,0.48674585899656714,0.492229997817368,0.4700114781998832,0.488648175198853,0.4960937847701643
340,0.502251705730473,0.5018386757938788,0.5002891868030431,0.5068518849151069,0.5000270754098628
341,0.5164350057237493,0.5135305412769083,0.49158105854566053,0.5293861278281518,0.5312422952442767
342,0.5138746555280386,0.5155591780881106,0.51682212588026,0.5199216288272343,0.5031956893165496
343,0.5288187088689941,0.5492782186088423,0.551465274904094,0.5072656709815199,0.5072656709815199
344,0.4994776008670456,0.49961470075127706,0.4943923023333213,0.497818245429823,0.5060851549537609
345,0.5348648797494608,0.5146478658620298,0.5287344885726064,0.5493036806836611,0.5467734838795462
346,0.5601110322117988,0.5677793664583797,0.5544857634693288,0.563693235450158,0.5544857634693288
347,0.502970256437925,0.5105901911356027,0.5035952306052026,0.5042908926401917,0.493404711370703
348,0.5016524135512467,0.5016524135512467,0.5016524135512467,0.5016524135512467,0.5016524135512467
349,0.5514241359925364,0.5873028815758672,0.5184315928818781,0.5146290171617176,0.5853330523506824
350,0.5108313879642585,0.5043586133508808,0.5043586133508808,0.5302497118043913,0.5043586133508808
351,0.4912093532720846,0.5465080843550703,0.47098207130708813,0.4749738663781935,0.47237339104798653
352,0.5703643768740473,0.5698334825608086,0.5719570598137631,0.5698334825608086,0.5698334825608086
353,0.5010437263432242,0.4993437979412554,0.49938958913610876,0.5100405425856958,0.49540097570983704
354,0.4024777164637864,0.41820947568470773,0.4431560590396335,0.39114880321546563,0.3573965279153387
355,0.533616230067669,0.5352086266324033,0.5315579929296901,0.5315579929296901,0.5361403077788927
356,0.556783667164888,0.5780219226657619,0.5780219226657619,0.5780219226657619,0.4930689006622663
357,0.5187183802574555,0.5002476870811037,0.5406722538410473,0.48884922411497106,0.5451043559926999
358,0.5199099670752714,0.5219350614132238,0.5430405261034585,0.5080838311351584,0.5065804496492444
359,0.49352881501445894,0.4959050736476176,0.48931865502194616,0.4965830530198423,0.4923084783684297
360,0.5047787212089729,0.4958913804020736,0.5157190599878176,0.5149622875602146,0.4925421568857858
361,0.5011155586805698,0.5011155586805698,0.5011155586805698,0.5011155586805698,0.5011155586805698
362,0.41321947392532554,0.4046501810978714,0.44283017117723755,0.39752816030421495,0.40786938312197846
363,0.5045284284703994,0.5045284284703994,0.5045284284703994,0.5045284284703994,0.5045284284703994
364,0.40090606904309134,0.3700417025476487,0.49349916852941933,0.3700417025476487,0.3700417025476487
365,0.49747128359241255,0.5045055570547257,0.4875679164126263,0.4967169041411236,0.5010947567611744
366,0.48558395876766236,0.46701214394895596,0.5013508167780724,0.4838550506676918,0.49011782367592927
367,0.45732589860156136,0.49193489473969987,0.4457895665555152,0.4457895665555152,0.4457895665555152
368,0.5134434481202671,0.4974058503226463,0.4989599898555031,0.5202552368044894,0.5371527154984296
369,0.4979677313562105,0.49787422805360493,0.4987471129890834,0.49650247139307,0.4987471129890834
370,0.499857504784635,0.5026937611541911,0.49702124841507894,0.49702124841507894,0.5026937611541911
371,0.4950346773639396,0.503652507659864,0.48851926543788954,0.4932391443080837,0.494727792049921
372,0.5432517891694477,0.5311532512000829,0.5531579606642729,0.5366411952714725,0.5520547495419627
373,0.5007699585251136,0.5013928675383844,0.49939693539775964,0.5054401247638046,0.49684990640050586
374,0.49004608557173135,0.4923890896707544,0.4795842344671633,0.4989457146056928,0.4892653035433151
375,0.5043690105969849,0.5052035807338526,0.5058342103581283,0.5001482963518528,0.5062899549441062
376,0.5199794395349231,0.5196809508110459,0.5196809508110459,0.5208749057065545,0.5196809508110459
377,0.46819940139384636,0.46865886656396183,0.4793324579957405,0.46865886656396183,0.4561474144517212
378,0.5018084511087852,0.5016991728697795,0.5023055211222518,0.5010134265850261,0.5022156838580834
379,0.5039078355886921,0.501670279846265,0.501670279846265,0.50613058181441,0.5061602008478286
380,0.526372713177517,0.5356708068279308,0.5356708068279308,0.5356708068279308,0.49847843222627547
381,0.5369324768113533,0.5306156201274358,0.5620047578232555,0.5199664694691793,0.5351430598255422
382,0.50439733931549,0.5053416693374408,0.5053416693374408,0.502532847911706,0.5043731706753722
383,0.49704714675328027,0.48872730454351504,0.49748080120356897,0.5193516458982934,0.48262883536774376
384,0.5627772860060464,0.5627772860060464,0.5627772860060464,0.5627772860060464,0.5627772860060464
385,0.5172569558002598,0.5206420003712436,0.4904305402776552,0.5218649000442662,0.5360903825078739
386,0.49063116450859645,0.5045070321498568,0.47695989587830506,0.5037398683934388,0.4773178616127852
387,0.5345515812115169,0.5846383774793298,0.38429119240807846,0.5846383774793298,0.5846383774793298
388,0.5190928077933266,0.528805391189173,0.5447344641449388,0.4990999112315364,0.503731464607658
389,0.4970413647764287,0.5006022748418445,0.5089421571423132,0.4780187522797126,0.5006022748418445
390,0.4855004457289345,0.45786406882184366,0.519555036423906,0.39693657844818375,0.5676460992218046
391,0.4992378492320022,0.5009155561227923,0.5009155561227923,0.5009155561227923,0.49420472855963193
392,0.5895666043517478,0.5895666043517478,0.5895666043517478,0.5895666043517478,0.5895666043517478
393,0.5046169913546176,0.499853491787335,0.5036308425208272,0.5027817796741252,0.5122018514361827
394,0.5282410108864468,0.5281204659038239,0.5281204659038239,0.5286026458343158,0.5281204659038239
395,0.556411954963206,0.5687951458283399,0.5574284832866518,0.557091236657804,0.542332954080028
396,0.4985023871225204,0.49603685095925654,0.49584741007649225,0.5034155612368606,0.4987097262174721
397,0.5349916392106436,0.504958124357782,0.5137510334371856,0.5695652135573387,0.5516921854902682
398,0.4199861538519315,0.4930274834421041,0.3956390439885406,0.3956390439885406,0.3956390439885406
399,0.5405892601494721,0.5599582908776364,0.5681562808775823,0.5600750776477078,0.47416739119496176
400,0.4373017757254508,0.4487663164324813,0.4478402475091945,0.43109234939211066,0.4215081895680169
