id,gold_label,pred_original_base,pred_original_nec,pred_original_nec_ctrl,pred_original_suff,pred_original_suff_ctrl,coverage_original,score_original_nec_flip,score_original_nec_ctrl_flip,score_original_suff_stay,score_original_suff_ctrl_stay,pred_lexical_base,pred_lexical_nec,pred_lexical_nec_ctrl,pred_lexical_suff,pred_lexical_suff_ctrl,coverage_lexical,score_lexical_nec_flip,score_lexical_nec_ctrl_flip,score_lexical_suff_stay,score_lexical_suff_ctrl_stay,pred_syntactic_base,pred_syntactic_nec,pred_syntactic_nec_ctrl,pred_syntactic_suff,pred_syntactic_suff_ctrl,coverage_syntactic,score_syntactic_nec_flip,score_syntactic_nec_ctrl_flip,score_syntactic_suff_stay,score_syntactic_suff_ctrl_stay,pred_pragmatic_base,pred_pragmatic_nec,pred_pragmatic_nec_ctrl,pred_pragmatic_suff,pred_pragmatic_suff_ctrl,coverage_pragmatic,score_pragmatic_nec_flip,score_pragmatic_nec_ctrl_flip,score_pragmatic_suff_stay,score_pragmatic_suff_ctrl_stay
114,contradiction,contradiction,neutral,neutral,neutral,neutral,0.6875,1,1,0,0,contradiction,neutral,contradiction,neutral,neutral,0.9375,1,0,0,0,contradiction,contradiction,contradiction,neutral,neutral,0.6875,0,0,0,0,contradiction,neutral,neutral,neutral,neutral,0.5000,1,1,0,0
117,neutral,neutral,neutral,neutral,neutral,neutral,0.2000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3500,0,0,1,1
119,contradiction,neutral,neutral,neutral,neutral,neutral,0.5500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2500,0,0,1,1
120,contradiction,neutral,neutral,neutral,neutral,neutral,0.7500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4167,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4167,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4167,0,0,1,1
122,contradiction,neutral,neutral,neutral,neutral,neutral,0.1538,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.0769,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.0769,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1538,0,0,1,1
123,neutral,neutral,neutral,neutral,neutral,neutral,0.2353,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2353,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1765,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2353,0,0,1,1
124,neutral,neutral,neutral,neutral,neutral,neutral,0.5882,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5882,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4118,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2353,0,0,1,1
125,entailment,neutral,neutral,neutral,neutral,neutral,0.4118,0,0,1,1,neutral,neutral,neutral,entailment,neutral,0.4118,0,0,0,1,neutral,neutral,entailment,neutral,neutral,0.2941,0,1,1,1,neutral,neutral,neutral,neutral,neutral,0.4118,0,0,1,1
126,contradiction,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.9167,0,0,1,1
127,neutral,neutral,neutral,neutral,neutral,neutral,0.5714,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4286,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4286,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1
128,entailment,entailment,neutral,neutral,neutral,neutral,0.3750,1,1,0,0,entailment,neutral,neutral,neutral,neutral,0.3750,1,1,0,0,entailment,neutral,entailment,neutral,neutral,0.3750,1,0,0,0,entailment,neutral,neutral,neutral,entailment,0.7500,1,1,0,1
130,neutral,neutral,neutral,neutral,neutral,neutral,0.1667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1
131,entailment,neutral,neutral,neutral,neutral,neutral,0.5500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4500,0,0,1,1,neutral,neutral,neutral,entailment,neutral,0.4500,0,0,0,1,neutral,neutral,neutral,neutral,neutral,0.4500,0,0,1,1
132,neutral,neutral,neutral,neutral,neutral,neutral,0.9000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.9000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6000,0,0,1,1
133,contradiction,neutral,neutral,neutral,neutral,neutral,0.7500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7500,0,0,1,1
134,neutral,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8182,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1
135,neutral,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8750,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7500,0,0,1,1
136,neutral,entailment,neutral,entailment,entailment,neutral,0.3529,1,0,1,0,entailment,neutral,entailment,neutral,neutral,0.1765,1,0,0,0,entailment,neutral,entailment,neutral,neutral,0.1176,1,0,0,0,entailment,neutral,entailment,neutral,neutral,0.1765,1,0,0,0
137,neutral,neutral,neutral,neutral,neutral,neutral,0.1818,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.0909,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1818,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1818,0,0,1,1
138,entailment,entailment,neutral,entailment,entailment,entailment,1.0000,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.9000,1,0,1,1,entailment,neutral,entailment,entailment,entailment,1.0000,1,0,1,1,entailment,neutral,entailment,entailment,entailment,1.0000,1,0,1,1
141,entailment,entailment,neutral,entailment,entailment,neutral,0.3684,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3684,1,0,1,0,entailment,neutral,entailment,neutral,entailment,0.3158,1,0,0,1,entailment,neutral,entailment,entailment,neutral,0.3158,1,0,1,0
142,neutral,neutral,neutral,neutral,neutral,neutral,0.3636,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6364,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3636,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1818,0,0,1,1
143,contradiction,neutral,neutral,neutral,neutral,neutral,0.3571,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3571,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3571,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3571,0,0,1,1
144,neutral,neutral,neutral,neutral,neutral,neutral,0.2353,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2353,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2353,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4118,0,0,1,1
146,entailment,entailment,neutral,entailment,entailment,neutral,0.8750,1,0,1,0,entailment,neutral,entailment,entailment,entailment,1.0000,1,0,1,1,entailment,neutral,entailment,entailment,entailment,1.0000,1,0,1,1,entailment,neutral,entailment,entailment,entailment,1.0000,1,0,1,1
148,contradiction,contradiction,neutral,contradiction,neutral,neutral,0.0769,1,0,0,0,contradiction,neutral,contradiction,neutral,neutral,0.2308,1,0,0,0,contradiction,neutral,contradiction,neutral,neutral,0.2308,1,0,0,0,contradiction,neutral,contradiction,neutral,neutral,0.2308,1,0,0,0
150,entailment,entailment,neutral,entailment,entailment,entailment,1.0000,1,0,1,1,entailment,neutral,neutral,neutral,neutral,0.5000,1,1,0,0,entailment,neutral,neutral,neutral,neutral,0.5000,1,1,0,0,entailment,neutral,entailment,entailment,entailment,0.8750,1,0,1,1
151,neutral,neutral,neutral,neutral,neutral,neutral,0.1818,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.0455,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6364,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1818,0,0,1,1
152,entailment,entailment,neutral,entailment,neutral,neutral,0.3000,1,0,0,0,entailment,neutral,neutral,neutral,neutral,0.4000,1,1,0,0,entailment,neutral,neutral,entailment,neutral,0.6000,1,1,1,0,entailment,neutral,neutral,neutral,neutral,0.3000,1,1,0,0
154,entailment,entailment,neutral,entailment,entailment,neutral,0.5000,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.5000,1,0,1,1,entailment,neutral,entailment,entailment,neutral,0.5000,1,0,1,0,entailment,neutral,neutral,neutral,unknown,0.3333,1,1,0,0
156,neutral,neutral,neutral,neutral,neutral,neutral,0.1667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1667,0,0,1,1
157,entailment,entailment,neutral,neutral,neutral,entailment,0.9000,1,1,0,1,entailment,neutral,entailment,entailment,neutral,0.6000,1,0,1,0,entailment,neutral,entailment,entailment,entailment,1.0000,1,0,1,1,entailment,neutral,neutral,neutral,entailment,0.5000,1,1,0,1
159,entailment,entailment,neutral,neutral,neutral,neutral,0.0714,1,1,0,0,entailment,neutral,entailment,neutral,neutral,0.2857,1,0,0,0,entailment,neutral,entailment,neutral,neutral,0.2857,1,0,0,0,entailment,neutral,entailment,neutral,neutral,0.0714,1,0,0,0
160,entailment,entailment,neutral,entailment,entailment,neutral,0.2353,1,0,1,0,entailment,neutral,entailment,neutral,neutral,0.1176,1,0,0,0,entailment,neutral,entailment,entailment,neutral,0.2353,1,0,1,0,entailment,neutral,entailment,neutral,neutral,0.1765,1,0,0,0
161,entailment,entailment,neutral,neutral,neutral,entailment,0.5714,1,1,0,1,entailment,neutral,neutral,neutral,neutral,0.4286,1,1,0,0,entailment,neutral,entailment,neutral,neutral,0.1429,1,0,0,0,entailment,neutral,neutral,neutral,unknown,0.5714,1,1,0,0
164,neutral,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2857,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4286,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2857,0,0,1,1
165,entailment,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1667,0,0,1,1
167,contradiction,contradiction,neutral,contradiction,contradiction,neutral,0.2727,1,0,1,0,contradiction,neutral,contradiction,contradiction,contradiction,0.3182,1,0,1,1,contradiction,neutral,contradiction,contradiction,contradiction,0.2727,1,0,1,1,contradiction,contradiction,contradiction,contradiction,neutral,0.0455,0,0,1,0
168,contradiction,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1
169,neutral,neutral,neutral,neutral,neutral,neutral,0.1667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1667,0,0,1,1
170,entailment,entailment,neutral,entailment,entailment,neutral,0.3125,1,0,1,0,entailment,neutral,entailment,neutral,neutral,0.1875,1,0,0,0,entailment,neutral,entailment,entailment,neutral,0.3125,1,0,1,0,entailment,neutral,entailment,neutral,neutral,0.2500,1,0,0,0
171,entailment,entailment,neutral,entailment,entailment,entailment,0.5000,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.5000,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.5000,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.6667,1,0,1,1
173,entailment,entailment,entailment,entailment,neutral,neutral,0.0870,0,0,0,0,entailment,neutral,entailment,entailment,neutral,0.3043,1,0,1,0,entailment,entailment,entailment,neutral,neutral,0.0870,0,0,0,0,entailment,neutral,entailment,neutral,neutral,0.3043,1,0,0,0
174,entailment,contradiction,neutral,neutral,neutral,neutral,0.1538,1,1,0,0,contradiction,neutral,neutral,neutral,neutral,0.0769,1,1,0,0,contradiction,neutral,neutral,neutral,neutral,0.1538,1,1,0,0,contradiction,neutral,contradiction,neutral,neutral,0.0769,1,0,0,0
175,entailment,entailment,neutral,entailment,entailment,neutral,0.5263,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3684,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.4737,1,0,1,0,entailment,neutral,entailment,neutral,neutral,0.0526,1,0,0,0
177,entailment,entailment,neutral,entailment,entailment,neutral,0.3889,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3889,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3889,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3889,1,0,1,0
179,contradiction,neutral,neutral,neutral,neutral,neutral,0.6842,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8947,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6842,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.2632,0,0,1,1
180,entailment,entailment,neutral,entailment,neutral,neutral,0.2778,1,0,0,0,entailment,neutral,entailment,entailment,neutral,0.5000,1,0,1,0,entailment,neutral,unknown,neutral,neutral,0.2778,1,0,0,0,entailment,neutral,entailment,entailment,neutral,0.4444,1,0,1,0
181,contradiction,contradiction,neutral,neutral,neutral,neutral,0.5000,1,1,0,0,contradiction,neutral,neutral,neutral,neutral,0.5000,1,1,0,0,contradiction,neutral,contradiction,neutral,neutral,0.2000,1,0,0,0,contradiction,neutral,contradiction,neutral,neutral,0.2000,1,0,0,0
182,contradiction,neutral,neutral,neutral,neutral,neutral,0.0769,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.0769,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4615,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.0769,0,0,1,1
183,entailment,entailment,neutral,entailment,entailment,neutral,0.3000,1,0,1,0,entailment,neutral,entailment,neutral,neutral,0.1000,1,0,0,0,entailment,neutral,entailment,entailment,neutral,0.3000,1,0,1,0,entailment,neutral,entailment,neutral,neutral,0.2000,1,0,0,0
184,entailment,entailment,neutral,entailment,entailment,neutral,0.6250,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.6250,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.6250,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.6250,1,0,1,1
185,entailment,entailment,neutral,entailment,entailment,neutral,0.4000,1,0,1,0,entailment,neutral,neutral,neutral,neutral,0.1500,1,1,0,0,entailment,neutral,entailment,entailment,neutral,0.2500,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3000,1,0,1,0
186,neutral,neutral,neutral,neutral,neutral,neutral,0.5625,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5625,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6250,0,0,1,1,neutral,neutral,neutral,neutral,contradiction,0.3750,0,0,1,0
187,entailment,entailment,neutral,entailment,entailment,neutral,0.0870,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.0870,1,0,1,0,entailment,neutral,entailment,neutral,neutral,0.0435,1,0,0,0,entailment,neutral,entailment,entailment,neutral,0.0870,1,0,1,0
188,neutral,neutral,neutral,neutral,neutral,neutral,0.2000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3000,0,0,1,1
189,entailment,entailment,entailment,entailment,entailment,neutral,0.1500,0,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3000,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.2000,1,0,1,0,entailment,unknown,entailment,neutral,neutral,0.1000,0,0,0,0
190,entailment,entailment,neutral,entailment,entailment,neutral,0.4615,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3846,1,0,1,0,entailment,neutral,entailment,unknown,neutral,0.4615,1,0,0,0,entailment,neutral,entailment,neutral,neutral,0.4615,1,0,0,0
191,contradiction,neutral,neutral,neutral,neutral,neutral,0.8750,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8750,0,0,1,1
193,entailment,neutral,neutral,neutral,neutral,neutral,0.4545,0,0,1,1,neutral,neutral,contradiction,neutral,neutral,0.2727,0,1,1,1,neutral,neutral,neutral,neutral,neutral,0.4545,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4545,0,0,1,1
194,neutral,neutral,neutral,neutral,neutral,neutral,0.5882,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3529,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5882,0,0,1,1,neutral,neutral,neutral,entailment,neutral,0.5882,0,0,0,1
195,neutral,neutral,neutral,neutral,neutral,neutral,0.7143,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3571,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6429,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4286,0,0,1,1
196,entailment,entailment,neutral,entailment,entailment,neutral,0.3750,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.7500,1,0,1,1,entailment,neutral,entailment,entailment,neutral,0.3750,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.7500,1,0,1,1
198,neutral,neutral,neutral,neutral,neutral,neutral,0.2857,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2857,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2857,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.2857,0,0,1,1
199,contradiction,contradiction,neutral,contradiction,neutral,neutral,0.2381,1,0,0,0,contradiction,neutral,neutral,contradiction,neutral,0.3810,1,1,1,0,contradiction,neutral,contradiction,neutral,neutral,0.3810,1,0,0,0,contradiction,neutral,contradiction,contradiction,neutral,0.3810,1,0,1,0
200,entailment,entailment,neutral,entailment,entailment,neutral,0.3571,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.4286,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.2857,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.4286,1,0,1,0
202,entailment,entailment,entailment,entailment,neutral,neutral,0.1250,0,0,0,0,entailment,entailment,entailment,entailment,entailment,0.3750,0,0,1,1,entailment,entailment,entailment,neutral,neutral,0.2500,0,0,0,0,entailment,entailment,neutral,neutral,neutral,0.1250,0,1,0,0
204,neutral,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3000,0,0,1,1
205,neutral,neutral,neutral,neutral,neutral,neutral,0.8889,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1111,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3889,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.9444,0,0,1,1
206,neutral,neutral,neutral,neutral,neutral,neutral,0.0909,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3636,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1818,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.0909,0,0,1,1
207,neutral,neutral,neutral,neutral,neutral,neutral,0.4444,0,0,1,1,neutral,neutral,neutral,neutral,entailment,0.4444,0,0,1,0,neutral,neutral,neutral,neutral,neutral,0.4444,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4444,0,0,1,1
208,neutral,neutral,neutral,neutral,neutral,neutral,0.3667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2333,0,0,1,1
209,entailment,entailment,neutral,entailment,entailment,neutral,0.3500,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.2500,1,0,1,0,entailment,neutral,entailment,neutral,neutral,0.1500,1,0,0,0,entailment,neutral,entailment,neutral,neutral,0.0500,1,0,0,0
210,neutral,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1
211,entailment,entailment,neutral,entailment,entailment,neutral,0.2632,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.2632,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.2632,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.3158,1,0,1,0
212,contradiction,neutral,neutral,neutral,neutral,neutral,0.6000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2000,0,0,1,1
213,entailment,entailment,neutral,entailment,entailment,neutral,0.2500,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.2500,1,0,1,1,entailment,neutral,entailment,entailment,neutral,0.2500,1,0,1,0,entailment,neutral,neutral,entailment,neutral,0.2500,1,1,1,0
214,entailment,entailment,entailment,entailment,entailment,entailment,0.3684,0,0,1,1,entailment,neutral,entailment,neutral,neutral,0.2105,1,0,0,0,entailment,entailment,neutral,neutral,entailment,0.1579,0,1,0,1,entailment,entailment,entailment,neutral,neutral,0.3684,0,0,0,0
215,neutral,neutral,neutral,unknown,neutral,neutral,0.2381,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2381,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1429,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2381,0,0,1,1
217,contradiction,contradiction,neutral,neutral,neutral,neutral,0.3636,1,1,0,0,contradiction,neutral,contradiction,contradiction,neutral,0.3636,1,0,1,0,contradiction,neutral,neutral,neutral,neutral,0.3636,1,1,0,0,contradiction,neutral,neutral,neutral,neutral,0.3636,1,1,0,0
218,contradiction,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,contradiction,neutral,neutral,0.4118,0,1,1,1,neutral,neutral,neutral,neutral,neutral,0.4118,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7059,0,0,1,1
219,contradiction,neutral,neutral,neutral,neutral,neutral,0.9167,0,0,1,1,neutral,neutral,contradiction,contradiction,neutral,0.5000,0,1,0,1,neutral,neutral,neutral,neutral,neutral,0.1667,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1
220,neutral,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5263,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6053,0,0,1,1,neutral,neutral,unknown,neutral,neutral,0.2632,0,0,1,1
223,entailment,entailment,neutral,entailment,entailment,entailment,0.8333,1,0,1,1,entailment,neutral,neutral,neutral,neutral,0.6667,1,1,0,0,entailment,neutral,entailment,entailment,entailment,1.0000,1,0,1,1,entailment,neutral,neutral,neutral,neutral,0.5833,1,1,0,0
224,contradiction,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1
225,neutral,neutral,neutral,neutral,neutral,neutral,0.5833,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5833,0,0,1,1
227,entailment,entailment,neutral,entailment,entailment,neutral,0.5556,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.5556,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.4444,1,0,1,0,entailment,neutral,neutral,neutral,neutral,0.3333,1,1,0,0
228,neutral,neutral,neutral,neutral,neutral,neutral,0.7143,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7143,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7143,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7143,0,0,1,1
229,contradiction,contradiction,neutral,contradiction,neutral,neutral,0.2308,1,0,0,0,contradiction,neutral,contradiction,contradiction,neutral,0.3846,1,0,1,0,contradiction,neutral,neutral,neutral,neutral,0.2308,1,1,0,0,contradiction,neutral,neutral,neutral,neutral,0.2308,1,1,0,0
230,neutral,contradiction,neutral,contradiction,contradiction,neutral,0.2500,1,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.1667,1,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.1667,1,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.1667,1,0,1,0
231,entailment,entailment,neutral,entailment,entailment,neutral,0.6842,1,0,1,0,entailment,neutral,neutral,neutral,entailment,0.6316,1,1,0,1,entailment,neutral,neutral,entailment,neutral,0.4737,1,1,1,0,entailment,neutral,neutral,neutral,neutral,0.7368,1,1,0,0
232,entailment,entailment,neutral,entailment,entailment,entailment,0.6667,1,0,1,1,entailment,neutral,neutral,neutral,neutral,0.6667,1,1,0,0,entailment,neutral,entailment,neutral,neutral,0.6667,1,0,0,0,entailment,entailment,entailment,neutral,neutral,0.1111,0,0,0,0
234,contradiction,contradiction,neutral,contradiction,contradiction,neutral,0.2308,1,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.1923,1,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.2308,1,0,1,0,contradiction,neutral,contradiction,contradiction,neutral,0.2308,1,0,1,0
235,neutral,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2222,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8889,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2222,0,0,1,1
236,neutral,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8750,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8750,0,0,1,1
237,neutral,neutral,neutral,neutral,neutral,neutral,0.2500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2500,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2500,0,0,1,1
